# 六级单词表 · 共 5407 词 · 每 50 词一个单元
# 释义来源：ECDICT（MIT License）https://github.com/skywind3000/ECDICT
单词,音标,中文释义,英文释义
salvation,/sæl'veiʃә/,"n. 拯救, 救助, 救世",n. a means of preserving from harm or unpleasantness；n. the state of being saved or preserved from harm
sample,/'sæmpl/,"n. 样品, 范例, 样本；vt. 抽样, 尝试；[计] 示例, 字样",n. a small part of something intended as representative of the whole；n. all or part of a natural object that is collected and preserved as an example of its class
sanction,/'sæŋkʃәn/,"n. 核准, 制裁, 处罚, 约束力；vt. 制定制裁规则, 认可, 核准, 同意",n. formal and explicit approval；n. a mechanism of social control for enforcing a society's standards
sand,/sænd/,"n. 沙, 沙子, 沙滩, 光阴, 生涯；vt. 撒沙, 以沙掩盖",n. a loose material consisting of grains of rock or coral；n. French writer known for works concerning women's rights and independence (1804-1876)
sandwich,/'sændwitʃ/,"n. 三明治, 夹心面包, 夹层板；vt. 插入, 夹入, 把...制成三明治",n. two (or more) slices of bread with a filling between them；v. make into a sandwich
sandy,/'sændi/,"a. 沙的, 沙地的, 多沙的",s of hair color; pale yellowish to yellowish brown；a resembling or containing or abounding in sand; or growing in sandy areas
sardine,/sɑ:'di:n/,n. 沙丁鱼,n. small fatty fish usually canned；n. any of various small edible herring or related food fishes frequently canned
satellite,/'sætlait/,"n. 人造卫星；[医] 伴行静脉, 陪静脉, 陪病部, 随体, 卫星",n. man-made equipment that orbits around the earth or the moon；n. a person who follows or serves another
satisfaction,/.sætis'fækʃәn/,"n. 满足, 满意, 快事, 赔偿, 赎罪, 报仇的机会；[经] 偿还, 赎回","n. the contentment one feels when one has fulfilled a desire, need, or expectation；n. (law) the payment of a debt or fulfillment of an obligation"
satisfactorily,/.sætis'fæktәrili/,adv. 令人满意地,r. in a satisfactory manner
satisfactory,/.sætis'fæktәri/,"a. 满意的, 赎罪的；[法] 令人满意的, 令当事人满意的, 充分的",a. giving satisfaction；s. meeting requirements
satisfy,/'sætisfai/,"vt. 使满意, 满足, 符合, 使确信, 赔偿；vi. 令人满意, 替人赎罪",v. meet the requirements or expectations of；v. make happy or satisfied
saturate,/'sætʃәreit/,"vt. 使渗透, 浸透, 使充满, 使饱和；a. 浸透的, 饱和度高的, 深颜色的；n. 饱和化合物, 饱和脂肪酸","v. cause (a chemical compound, vapour, solution, magnetic material) to unite with the greatest possible amount of another substance"
saturation,/.sætʃә'reiʃәn/,"n. 饱和, 渗透, 浸透, 色饱和度；[计] 饱和度",n. the act of soaking thoroughly with a liquid；n. a condition in which a quantity no longer responds to some external influence
Saturn,/'sætәn/,n. 土星,n. a giant planet that is surrounded by three planar concentric rings of ice particles; the 6th planet from the sun；n. (Roman mythology) god of agriculture and vegetation; counterpart of Greek Cronus
sauce,/sɒ:s/,"n. 酱油, 调味汁, 酱；vt. 给...调味, 使增加趣味",n. flavorful relish or dressing or topping served as an accompaniment to food；v. behave saucily or impudently towards
saucer,/'sɒ:sә/,"n. 茶碟, 茶托；[医] 碟",n. a small shallow dish for holding a cup at the table
sausage,/'sɒsidʒ/,"n. 香肠, 腊肠",n. highly seasoned minced meat stuffed in casings
savage,/'sævidʒ/,"a. 未开化的, 野蛮的, 无礼的, 残酷的, 原始的, 粗鲁的, 未开发的；vt. 用暴力对付, 凶猛攻击；n. 原始人, 粗鲁人",n. a member of an uncivilized people；v. attack brutally and fiercely
save,/seiv/,"n. 救球；vt. 解救, 挽救, 储蓄, 保存, 节省, 保留；vi. 挽救, 节省, 救球；prep. 除...之外；[计] 保存",n. (sports) the act of preventing the opposition from scoring；v. to keep up and reserve for personal or special use
saving,/'seiviŋ/,"n. 存款, 挽救, 节约；a. 搭救的, 节约的, 保留的, 补偿的；prep. 除...之外",s. characterized by thriftiness
saw,/sɒ:/,"n. 锯子, 谚语；vt. 锯, 锯开, 来回移动；vi. 拉锯, 移动；see的过去式",n. hand tool having a toothed blade for cutting；v. cut with a saw
scale,/skeil/,"n. 刻度, 衡量, 比例, 比例尺, 数值范围, 等级, 规模, 天平, 秤, 鳞, 积垢；vt. 依比例决定, 攀登, 测量, 绘制, 刮鳞, 使生垢, 过秤；vi. 剥落, 生水垢, 重量为, 攀登, 衡量；[计] 刻度",n. an ordered reference standard；n. relative magnitude
scan,/skæn/,"n. 审视, 浏览, 扫描, 细查；vt. 细看, 浏览, 扫描, 详细调查, 标出格律；vi. 押韵, 扫描；[计] 网络软件目录, 编码与分析系统",n. the act of scanning; systematic examination of a prescribed region；n. an image produced by scanning
scandal,/'skændәl/,"n. 丑闻, 中伤, 耻辱, 反感, 流言蜚语；[法] 丑事, 丑闻, 干丑事的人",n. disgraceful gossip about the private lives of other people；n. a disgraceful event
scar,/skɑ:/,"n. 疤痕, 伤痕, 悬崖；vi. 结疤, 愈合, 痊愈；vt. 使有伤痕",n. a mark left (usually on the skin) by the healing of injured tissue；v. mark with a scar
scarce,/skɑ:s/,"a. 难得的, 稀罕的, 缺乏的",a. deficient in quantity or number compared with the demand
scarcely,/'skɑ:sli/,"adv. 简直不, 一定不, 仅仅",r only a very short time before；r almost not
scarcity,/'skɑ:siti/,"n. 缺乏, 不足, 缺少；[经] 缺乏, 不足",n. a small and inadequate amount
scare,/skєә/,"n. 惊吓, 恐慌；vt. 惊吓, 使恐慌；vi. 受惊",n. a sudden attack of fear
scarf,/skɑ:f/,"n. 围巾, 头巾, 领带, 领巾, 嵌接；vt. 用围巾围, 嵌接",n. a garment worn around the head or neck or shoulders for warmth or decoration；v. masturbate while strangling oneself
scarlet,/'skɑ:lit/,"n. 猩红色, 绯红色, 红衣；a. 绯红色的, 鲜红色的",n. a variable color that is vivid red but sometimes with an orange tinge
scatter,/'skætә/,"n. 消散, 分散, 散播, 散射, 散布, 酒馆；vi. 散布, 散播, 消散；vt. 使消散, 使分散, 撒, 散布, 散播, 散射；[计] 散点图",n. a haphazard distribution in all directions；n. the act of scattering
scene,/si:n/,"n. 场, 情景, 镜头, 发生地点, 道具, 布景, 景色；[化] 现场",n. the place where some action occurs；n. an incident (real or imaginary)
scenery,/'si:nәri/,"n. 风景, 景色, 舞台布景",n. the painted structures of a stage set that are intended to suggest a particular locale；n. the appearance of a place
scent,/sent/,"n. 气味, 香味, 香水, 踪迹, 痕迹, 线索, 嗅觉；vt. 闻出, 嗅, 发觉, 使充满气味；vi. 嗅猎, 发出气味",n. an odor left in passing by which a person or animal can be traced；v. catch the scent of; get wind of
sceptical,/'skeptikl/,"a. 怀疑论的, 怀疑的",s marked by or given to doubt；s denying or questioning the tenets of especially a religion
schedule,/'skedʒuәl/,"n. 时间表, 一览表, 计划表, 议事日程；vt. 预定, 编制目录, 制...表, 安排",n. an ordered list of times at which things are planned to occur；v. plan for an activity or event
scheme,/ski:m/,"n. 方案, 计划, 组合, 系统, 图解, 诡计, 阴谋；v. 计划, 设计, 图谋, 策划",n. an elaborate and systematic plan of action；v. form intrigues (for) in an underhand manner
scholar,/'skɒlә/,"n. 学者, 奖学金获得者, 有文化者, 学习者",n. a learned person (especially in the humanities); someone who by long study has gained mastery in one or more disciplines；n. a student who holds a scholarship
scholarship,/'skɒlәʃip/,"n. 学问, 学术成就, 奖学金",n. financial aid provided to a student on the basis of academic merit
scientific,/.saiәn'tifik/,"a. 科学的, 系统的, 符合科学规律的；[计] 科学记数法",a. of or relating to the practice of science；a. conforming with the principles or methods used in science
scientist,/'saiәntist/,n. 科学家；[医] 科学家,n. a person with advanced knowledge of one or more sciences
scissors,/'sizәz/,pl. 剪刀；[医] 剪,n. an edge tool having two crossed pivoting blades；n. a wrestling hold in which you wrap your legs around the opponents body or head and put your feet together and squeeze
scoff,/skɒf/,"n. 嘲笑, 愚弄, 笑柄, 食品；v. 嘲笑, 嘲弄, 贪吃, 狼吞虎咽地吃",v. treat with contemptuous disregard
scold,/skәuld/,"n. 好骂街的人, 责骂；v. 责骂",n. someone (especially a woman) who annoys people by constantly finding fault
scope,/skәup/,"n. 范围, 机会, 广度, 眼界, 观察仪器, 导弹射程；[计] 作用域","n. an area in which something acts or operates or has power or control: ""the range of a supersonic jet"""
scorch,/skɒ:tʃ/,"n. 烧焦, 枯萎；v. 烧焦, 拷焦, (使)枯萎, 讽刺",n. a surface burn；n. a plant disease that produces a browning or scorched appearance of plant tissues
score,/skɒ:/,"n. 得分, 抓痕, 二十个, 刻痕, 帐目, 乐谱, 起跑线, 终点线, 大量；vt. 刻划, 划线, 获得, 评价, 把...记下；vi. 刻痕, 记分, 得分；[计] 得分",n. a written form of a musical composition; parts for different instruments appear on separate staves on large pages；n. a number that expresses the accomplishment of a team or an individual in a game…
scorn,/skɒ:n/,"n. 轻蔑, 藐视, 嘲笑, 被嘲弄的人；vt. 轻蔑, 不屑做",n lack of respect accompanied by a feeling of intense dislike；n open disrespect for a person or thing
scout,/skaut/,"n. 守候, 侦察, 搜索, 侦察员, 侦察机；vi. 守候, 侦察, 巡视, 嘲笑；vt. 侦察, 跟踪, 发现, 监视, 嘲弄",n. a Boy Scout or Girl Scout；n. someone employed to discover and recruit talented persons (especially in the worlds of entertainment or sports)
scramble,/'skræmbl/,"n. 攀缘, 爬行, 抢夺, 混乱, 紧急起飞；vi. 攀缘, 杂乱蔓延, 争夺, 拼凑, 匆忙；vt. 攀登, 扰乱, 使混杂",n. an unceremonious and disorganized struggle；v. to move hurriedly
scrap,/skræp/,"n. 碎片, 残余物, 些微, 片断, 铁屑, 吵架；vt. 扔弃, 敲碎, 拆毁；vi. 互相殴打；a. 零碎拼凑成的, 废弃的",n. a small piece of something that is left over after the rest has been used；v. make into scrap or refuse
scrape,/skreip/,"n. 刮, 擦, 挖, 擦痕, 刮擦声, 困境；vi. 刮掉, 擦掉, 刮出刺耳声；vt. 刮, 擦, 擦伤, 挖成, 积蓄",n. a harsh noise made by scraping；n. a deep bow with the foot drawn backwards (indicating excessive humility)
scratch,/skrætʃ/,"n. 抓痕, 搔, 抓, 擦伤, 刮擦声, 乱写, 零分, 起跑线；vt. 搔, 抓, 挖出, 擦, 刮, 乱涂, 勾抹掉；vi. 搔, 抓, 发刮擦声, 勉强糊口；a. 碰巧的, 凑合的, 打草稿用的；[计] 擦除",n. a competitor who has withdrawn from competition；n. (golf) a handicap of zero strokes
scream,/skri:m/,"n. 尖叫声；vi. 尖叫, 大笑, 尖啸, 令人震惊；vt. 尖叫着说, 大叫大嚷着要求","n. sharp piercing cry；v. make a loud, piercing sound"
screen,/skri:n/,"n. 幕, 银幕, 屏风, 掩蔽物, 屏蔽, 筛子；vt. 掩蔽, 放映, 拍摄, 掩护, 筛, 甄别；vi. 拍电影；[计] 筛选; 屏幕",n. a white or silvered surface where pictures can be projected for viewing；n. the display that is electronically created on the surface of the large end of a cathode-ray tube
screw,/skru:/,"n. 螺旋, 螺杆, 螺钉, 螺旋桨, 吝啬鬼；vt. 调节, 扭紧, 旋, 拧, 加强, 压榨, 勒索；vi. 转动, 旋, 拧",n. a simple machine of the inclined-plane type consisting of a spirally threaded cylindrical rod that engages with a similarly threaded hole；n. a propeller with several angled blades that rotates to p…
script,/skript/,"n. 手迹, 手稿, 正本, 手写体；vt. 改编为演出本；[计] 手写体, 小型程序",n. a written version of a play or other dramatic composition; used in preparing for a performance；n. a particular orthography or writing system
scripture,/'skriptʃә/,"n. 圣经, 圣经的一节, 圣经的一句, 铭文",n. any writing that is regarded as sacred by a religious group
scrub,/skrʌb/,"n. 用力擦洗, 矮树, 矮人, 渺小之物；vt. 用力擦洗, 擦掉, 摩擦；vi. 擦洗干净, 进行手臂消毒；a. 次等的, 矮小的, 非正规球队的, 临时凑合的",n. dense vegetation consisting of stunted trees or bushes；n. the act of cleaning a surface by rubbing it with a brush and soap and water
scrutiny,/'skru:tini/,"n. 细看, 仔细检查, 监视, 选票检查；[经] 复查, 评核, 仔细检查",n. a prolonged intense look
sculpture,/'skʌlptʃә/,"n. 雕刻, 雕塑；vt. 雕刻, 雕塑；vi. 当雕刻师",n. a three-dimensional work of plastic art；n. creating figures or designs in three dimensions
seal,/si:l/,"n. 印章, 封条, 海豹, 海豹皮, 火漆, 封蜡, 玺, 保证, 批准, 象征, 标志；vt. 封闭, 盖印, 盖章；vi. 猎海豹",n. a device incised to make an impression; used to secure a closing or to authenticate documents；n. the pelt or fur (especially the underfur) of a seal
seam,/si:m/,"n. 缝合线, 衔接口, 接缝, 线缝, 伤疤；vt. 缝合, 接合, 焊合, 使留下伤痕；vi. 裂开, 发生裂痕",n. joint consisting of a line formed by joining two pieces；n. a stratum of ore or coal thick enough to be mined with profit
seaman,/'si:mәn/,"n. 船员, 海员, 水兵；[法] 海员, 水手, 精通海事者",n. muckraking United States journalist who exposed bad conditions in mental institutions (1867-1922)
seaport,/'si:pɒ:t/,"n. 海港, 港口城市",n. a sheltered port where ships can take on or discharge cargo
search,/sә:tʃ/,"n. 搜寻, 查究；v. 搜寻, 搜查, 探求, 调查, 搜索；[计] 搜索, 路径检索程序",n. the activity of looking thoroughly in order to find something or someone；n. an investigation seeking answers
seaside,/'si:said/,"a. 海边的, 海滨的；n. 海滨",n. the shore of a sea or ocean regarded as a resort
second-hand,/'sekәnd'hænd/,"a. 用过的, 旧货的, 旧的, 间接的, 传来的, 第二手的；[机] 半新的, 旧货",
secondary,/'sekәndәri/,"a. 中级的, 中等的, 次要的, 第二的, 从属的, 辅助的；[化] 仲(指CH-3...CH(CH-3)-型支链烃基或指二元胺及R-2CHOH型的醇); 第二",n. the defensive football players who line up behind the linemen；a. being of second rank or importance or value; not direct or immediate
secondly,/'sekәndli/,"adv. 第二, 其次",r in the second place
