# 考研单词表 · 共 4801 词 · 每 50 词一个单元
# 释义来源：ECDICT（MIT License）https://github.com/skywind3000/ECDICT
单词,音标,中文释义,英文释义
vibrate,/'vaibreit/,"vi. 振动, 颤动, 激动, 摇摆, 踌躇；vt. 使颤动, 使振动, 使摆动","v. shake, quiver, or throb; move back and forth rapidly, usually in an uncontrolled manner"
vice,/vais/,"n. 恶习, 恶行, 罪恶, 堕落, 缺陷, 恶癖, 老虎钳；vt. 钳住；prep. 代替",n. a specific form of evildoing
vicinity,/vi'siniti/,"n. 附近, 邻近, 附近地区, 近处；[法] 附近, 邻近, 附近地区",n. a surrounding or nearby region
vicious,/'viʃәs/,"a. 邪恶的, 堕落的, 品性不端的, 恶毒的, 恶性的, 有错误的；[医] 缺点的, 恶的",s (of persons or their actions) able or disposed to inflict pain or suffering；s having the nature of vice
victim,/'viktim/,"n. 受害人, 牺牲者, 牺牲品；[法] 受害人, 被害人, 遭难者",n. an unfortunate person who suffers from some adverse circumstance；n. a person who is tricked or swindled
victory,/'viktәri/,"n. 胜利, 战胜, 克服",n. a successful ending of a struggle or contest
video,/'vidiәu/,"n. 影像, 电视；a. 图像的, 电视的",n. the visible part of a television transmission；n. (computer science) the appearance of text and graphics on a video display
view,/vju:/,"n. 视野, 风景, 见解, 视力, 观看, 视图, 指望, 意图, 印象；vt. 看, 考虑, 视察, 查看, 估量；[计] 视图",n. the visual percept of a region；n. the act of looking or seeing or observing
viewpoint,/'vju:pɒint/,n. 观点,n a mental position from which things are viewed；n a place from which something can be viewed
vigor,/'vigә/,"n. 精力, 活力",n. active strength of body or mind
vigorous,/'vigәrәs/,"a. 精力充沛的, 元气旺盛的, 茁壮的, 有力的",s. characterized by forceful and energetic action or activity；s. strong and active physically or mentally
vinegar,/'vinigә/,"n. 醋, 尖酸刻薄；vt. 加醋于",n. sour-tasting liquid produced usually by oxidation of the alcohol in wine or cider and used as a condiment or food preservative；n. dilute acetic acid
violate,/'vaiәleit/,"vt. 违犯, 亵渎, 违反, 侵犯, 妨碍；[经] 违犯, 违反",v. fail to agree with; be in violation of; as of rules or patterns；v. destroy
violence,/'vaiәlәns/,"n. 猛烈, 暴力, 暴虐, 暴行；[法] 暴行, 暴力, 暴乱",n. an act of aggression (as one against a person who resists)；n. a turbulent state resulting in injuries and destruction etc.
violent,/'vaiәlәnt/,"a. 暴力的, 猛烈的, 激烈的, 极端的, 凶暴的",a. acting with or marked by or resulting from great force or energy or emotional intensity；s. effected by force or injury rather than natural causes
violet,/'vaiәlit/,"n. 堇菜, 紫罗兰；a. 堇菜科的, 紫罗兰色的",n. any of numerous low-growing violas with small flowers；n. a variable color that lies beyond blue in the spectrum
violin,/.vaiә'lin/,n. 小提琴,n. bowed stringed instrument that is the highest member of the violin family; this instrument has four strings and a hollow body and an unfretted fingerboard and is played with a bow
virgin,/'vә:dʒin/,"n. 处女；a. 处女的, 贞洁的, 纯洁的, 初始的, 纯的",n. a person who has never had sex；s. being used or worked for the first time
virtual,/'vә:tʃuәl/,"a. 实际上起作用的, 虚的, 实质的, 有效的, 事实上生效的；[计] 虚拟",s. being actually such in almost every respect；s. existing in essence or effect though not in actual fact
virtually,/'vә:tʃuәli/,adv. 事实上,r. in essence or effect but not in fact
virtue,/'vә:tju:/,"n. 德行, 美德, 优点, 功效, 效力；[法] 美德, 贞操, 优点",n. the quality of doing what is right and avoiding what is wrong；n. morality with respect to sexual relations
virtuosity,/.vә:tju'ɒsiti/,"n. 精湛技巧, 对古董等的爱好",n. technical skill or fluency or style exhibited by a virtuoso
virus,/'vaiәrәs/,"n. 病毒, 滤过性病毒, 毒害；[化] 病毒",n. (virology) ultramicroscopic infectious agent that replicates itself only within cells of living hosts; many are pathogenic; a piece of nucleic acid (DNA or RNA) wrapped in a thin coat of protein；n.…
visa,/'vi:zә/,n. 签证；vt. 签发,n. an endorsement made in a passport that allows the bearer to enter the country issuing it；v. provide (a passport) with a visa
visible,/'vizәbl/,"a. 看得见的, 明显的, 显然的；n. 可见物",a. capable of being seen; or open to easy view；s. obvious to the eye
vision,/'viʒәn/,"n. 视觉, 眼光, 视力, 幻想；vt. 梦见, 想象, 显示",n. a vivid mental image；n. the perceptual experience of seeing
visitor,/'vizitә/,"n. 参观者, 游客, 访客；[法] 视察人, 检视人, 检查员",n. someone who visits
visual,/'viʒuәl/,"a. 视觉的；[医] 视觉的, 视力的, 视觉性记忆优势者","a relating to or using sight；s visible; give me the ocular proof""- Shakespeare"
vital,/'vaitl/,"a. 生命的, 重要的, 充满活力的, 生死攸关的, 致命的；[医] 生命的, 生活的, 生活上必需的, 紧要的",s. performing an essential function in the living body；s. manifesting or characteristic of life
vitamin,/'vaitәmin/,n. 维生素；[化] 维生素,n. any of a group of organic substances essential in small quantities to normal metabolism
vivid,/'vivid/,"a. 生动的, 鲜明的, 鲜艳的, 活泼的, 逼真的, 清晰的",s. having the clarity and freshness of immediate experience
vocabulary,/vә'kæbjulәri/,"n. 词汇(量), 词汇表；[计] 词表",n. a listing of the words used in some enterprise；n. a language user's knowledge of words
vocal,/'vәukl/,"a. 嗓音的, 声音的, 有声的, 歌唱的；n. 元音, 声乐作品",a. relating to or designed for or using the singing voice；a. having or using the power to produce speech or sound
vocation,/vәu'keiʃәn/,"n. 职业, 天命, 天职, 才能, 行业；[法] 行业, 职业, 职业上的才能",n the particular occupation for which you are trained；n a body of people doing the same kind of work
voice,/vɒis/,"n. 声音, 嗓音, 嗓子, 愿望, 发言权, 表达, 喉舌, 语态；vt. 表达, 吐露, 调音",n. the distinctive quality or pitch or condition of a person's speech；n. the sound made by the vibration of vocal folds modified by the resonance of the vocal tract
void,/vɒid/,"n. 空虚, 空间, 空白, 空隙, 空虚感；a. 空的, 无效的, 无人的, 没有的, 无用的；[计] 脱墨; 空白点","n. an empty area or space；v. clear (a room, house, place) of occupants or empty or clear (a place or receptacle) of something"
volcano,/vɒl'keinәu/,n. 火山,n. a mountain formed by volcanic material
volleyball,/'vɒlibɒ:l/,n. 排球,n. a game in which two teams hit an inflated ball over a high net using their hands；n. an inflated ball used in playing volleyball
volt,/vәult/,n. 伏特；[化] 伏特,n. a unit of potential equal to the potential difference between two points on a conductor carrying a current of 1 ampere when the power dissipated between the two points is 1 watt; equivalent to the…
voltage,/'vәultidʒ/,"n. 电压, 伏特数；[化] 电压",n. the rate at which energy is drawn from a source that produces a flow of electricity in a circuit; expressed in volts
volume,/'vɒljum/,"n. 册, 卷, 体积, 容量, 大量, 许多, 份量, 音量；vi. 成团卷起；vt. 把...收集成卷；a. 大量的；[计] 卷",n. the amount of 3-dimensional space occupied by an object；n. a publication that is one of a set of several similar publications
voluntary,/'vɒlәntәri/,"a. 自动的, 自愿的, 故意的, 志愿的, 自发的；n. 自愿行动, 志愿者, 自由调",n. composition (often improvised) for a solo instrument (especially solo organ) and not a regular part of a religious service or musical performance；a. of your own free will or design; done by choice…
volunteer,/.vɒlәn'tiә/,n. 志愿者；a. 志愿的；v. 自愿,n. (military) a person who freely enlists for service；n. a person who performs voluntary work
vote,/vәut/,"n. 投票, 选举, 选票, 表决, 选举权, 得票数；vi. 投票, 选举；vt. 投票选举, 投票决定, 公认, 使投票",n. a choice that is made by counting the number of people in favor of each alternative；n. the opinion of a group as determined by voting
vowel,/'vauәl/,n. 元音；a. 元音的,n. a speech sound made with the vocal tract open；n. a letter of the alphabet standing for a spoken vowel
voyage,/'vɒiidʒ/,"n. 航行, 航海, 航程, 旅行, 航空；vi. 航海, 航行；vt. 航行越过, 飞过",n. a journey to some distant place；v. travel on water propelled by wind or by other means
vulgar,/'vʌlgә/,"a. 粗俗的, 庸俗的, 普通的, 通俗的, 方言的；[法] 庸俗的, 卑下的, 粗俗的",s lacking refinement or cultivation or taste；s of or associated with the great masses of people
vulnerable,/'vʌlnәrәbl/,"a. 易受伤害的, 有弱点的, 易受影响的, 脆弱的, 成局的；[医] 易损的",a. susceptible to attack；s. susceptible to criticism or persuasion or temptation
wage,/weidʒ/,"n. 工资, 报应, 报偿；vt. 开展, 进行；vi. 进行",n. something that remunerates
wagon,/'wægәn/,"n. 四轮马车, 货车；[法] 囚车, 马车, 运货车",n. any of various kinds of wheeled vehicles drawn by an animal or a tractor；n. a child's four-wheeled toy cart sometimes used for coasting
waist,/weist/,"n. 腰部, 腰；[医] 腰",n. the narrowing of the body between the ribs and hips
waiter,/'weitә/,n. 侍者,n. a person whose occupation is to serve at table (as in a restaurant)；n. a person who waits or awaits
waitress,/'weitris/,"n. 女侍者, 女服务员",n. a woman waiter
waken,/'weikn/,"vt. 唤醒, 使觉醒, 激发；vi. 觉醒, 醒来",v cause to become awake or conscious；v stop sleeping
wallet,/'wɒlit/,"n. 皮夹；[法] 皮包, 皮夹, 钱袋",n. a pocket-size case for holding papers and paper money
wander,/'wɒndә/,"vi. 游荡, 漫步, 徘徊, 迷路, 离题, 蜿蜒；vt. 在...漫游",v. go via an indirect route or at no set pace
war,/wɒ:/,"n. 战争, 战争状态, 战术, 军事, 冲突, 斗争, 竞争；vi. 进行战争, 作战, 打仗, 战斗；a. 战争的, 战时用的",n. the waging of armed conflict against an enemy；n. a legal state created by a declaration of war and ended by official declaration during which the international rules of war apply
ward,/wɒ:d/,"n. 病房, 守卫, 保卫, 保护, 监护, 牢房, 行政区, 锁孔内的榫舌；vt. 使入病房, 守护, 保卫",n. a person who is under the protection or in the custody of another；n. a district into which a city or town is divided for the purpose of administration and elections
wardrobe,/'wɒ:drәub/,"n. 衣橱, 衣室, 全部衣服",n. a tall piece of furniture that provides storage space for clothes; has a door and rails or hooks for hanging clothes；n. collection of clothing belonging to one person
warehouse,/'wєәhaus/,"n. 仓库, 货栈, 大商店；vt. 储入仓库",n. a storehouse for goods and merchandise；v. store in a warehouse
warfare,/'wɒ:fєә/,"n. 战争, 战斗, 交战, 斗争, 竞争；[法] 战事, 作战, 交战",n the waging of armed conflict against an enemy；n an active struggle between competing entities
warmth,/wɒ:mθ/,"n. 温暖, 温情, 暖和, 激动, 生气",n. the quality of having a moderate degree of heat
warn,/wɒ:n/,"vt. 警告, 提醒, 通知；vi. 发出警告","v. notify of danger, potential harm, or risk；v. admonish or counsel in terms of someone's behavior"
warrant,/'wɒ:rәnt/,"n. 授权, 正当理由, 根据, 证明, 批准, 凭证, 令状, 委任状；vt. 授权给, 保证, 担保, 批准, 使有正当理由",n. a writ from a court commanding police to perform specified acts；n. a type of security issued by a corporation (usually together with a bond or preferred stock) that gives the holder the right to pu…
waste,/weist/,"n. 浪费, 废物, 损耗, 消耗, 荒地, 垃圾, 地面风化物；a. 废弃的, 荒芜的, 多余的；vt. 浪费, 消耗, 使荒芜；vi. 浪费, 消耗, 变消瘦",n. any materials unused and rejected as worthless or unwanted；n. useless or profitless activity; using or expending or consuming thoughtlessly or carelessly
waterfall,/'wɒtәfɒ:l/,n. 瀑布,n. a steep descent of the water of a river
waterproof,/'wɒtәpru:f/,"n. 防水材料；a. 不透水的, 防水的；vt. 使防水",n. any fabric impervious to water；v. make watertight
watt,/wɒt/,n. 瓦(特)；[化] 瓦; 瓦特,n. a unit of power equal to 1 joule per second; the power dissipated by a current of 1 ampere flowing across a resistance of 1 ohm；n. Scottish engineer and inventor whose improvements in the steam eng…
wave,/weiv/,"n. 波, 波浪, 波动, 起伏, 高潮, 潮涌, 挥手致意, (气压)突变；vi. 波动, 飘动, 挥手示意, 起伏；vt. 使波动, 使飘扬, 挥舞, 使成波浪形",n. one of a series of ridges that moves across the surface of a liquid (especially across a large body of water)；n. a movement like that of a sudden occurrence or increase in a specified phenomenon
wax,/wæks/,"n. 蜡, 蜡状物, 一阵发怒, 增加, (月亮)渐盈；vi. 变大, 增大, 月亮渐满；vt. 上蜡于",n. any of various substances of either mineral origin or plant or animal origin; they are solid at normal temperatures and insoluble in water；v. cover with wax
